vat-details.regDate.day-year.empty=,*,VAT registration date must include a day and year,*,Rhaid i’r dyddiad cofrestru TAW gynnwys diwrnod a blwyddyn
vat-details.regDate.month.invalid=,*,VAT registration date must include a valid month,*,Rhaid i’r dyddiad cofrestru TAW gynnwys mis dilys
vat-details.regDate.year.invalid=,*,VAT registration date must include a valid year,*,Rhaid i’r dyddiad cofrestru TAW gynnwys blwyddyn ddilys
vat-details.regDate.month-year.empty=,*,VAT registration date must include a month and year,*,Rhaid i’r dyddiad cofrestru TAW gynnwys mis a blwyddyn
vat-details.regDate.must.be.in.past=,*,VAT registration date must be in the past,*,Rhaid i’r dyddiad cofrestru TAW fod yn y gorffennol
vat-details.regDate.must.be.later.than.1900=,*,VAT registration date must be later than 1 January 1900,*,Rhaid i’r dyddiad cofrestru TAW fod yn hwyrach nag 1 Ionawr 1900
,*,,*,
#Business details,*,,*,
businessDetails.title=,*,Enter your business details,*,Nodwch fanylion eich busnes
businessDetails.p1=,*,This will help us match your details against information we currently hold.,*,Bydd hyn yn ein helpu i baru’ch manylion â’r wybodaeth sydd gennym ar hyn o bryd.
,*,,*,
businessDetails.label.utr.hint=,*,"Enter the last 10 digits only. For example, 12345 67890",*,"Nodwch y 10 digid olaf yn unig. Er enghraifft, 12345 67890"
,*,,*,
##dynamic content start,*,,*,
businessDetails.label.utr.sole_trader=,*,Your Self Assessment Unique Taxpayer Reference (UTR),*,Eich Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Hunanasesiad
businessDetails.label.utr.limited_company=,*,Corporation Tax or company Unique Taxpayer Reference (UTR),*,Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Treth Gorfforaeth neu ar gyfer y cwmni
businessDetails.label.utr.partnership=,*,Partnership Unique Taxpayer Reference (UTR),*,Cyfeirnod Unigryw y Trethdalwr (UTR) y Bartneriaeth
businessDetails.label.utr.llp=,*,Partnership Unique Taxpayer Reference (UTR),*,Cyfeirnod Unigryw y Trethdalwr (UTR) y Bartneriaeth
,*,,*,
businessDetails.details.heading.sole_trader=,*,Where to find your Self Assessment UTR,*,Ble i ddod o hyd i’ch UTR Hunanasesiad
businessDetails.details.content.sole_trader=,*,"You'll <a href=""https://www.gov.uk/find-lost-utr-number"" target=""_blank"" rel=""noopener noreferrer"">find your UTR (opens in a new window or tab)</a> on the letter HMRC sent you when you registered for Self Assessment. It's a 10-digit number, sometimes with a letter ''K'' on the end.",*,"Gallwch <a href=""https://www.gov.uk/dod-o-hyd-i-utr-sydd-ar-goll"" target=""_blank"" rel=""noopener noreferrer"">ddod o hyd i’ch UTR (yn agor ffenestr neu dab newydd)</a> ar y llythyr a anfonodd CThEM atoch pan wnaethoch gofrestru ar gyfer Hunanasesiad. Mae’n rhif 10 digid o hyd, ac sydd â’r llythyren “K” ar y diwedd weithiau."
businessDetails.details.heading.limited_company=,*,Where to find your Corporation Tax or company UTR,*,Ble i ddod o hyd i’ch UTR Treth Gorfforaeth neu UTR eich cwmni
businessDetails.details.content.limited_company=,*,"You can usually find your Corporation Tax or company UTR in the header of letters from HM Revenue & Customs (HMRC), next to headings such as 'Tax Reference', 'UTR' or 'Official Use'.",*,"Fel rheol, gallwch ddod o hyd i’ch UTR Treth Gorfforaeth neu UTR eich cwmni ym mhennawd llythyrau gan Gyllid a Thollau EM (CThEM), wrth ymyl penawdau megis ‘Cyfeirnod Treth’, ‘UTR’ neu ‘Defnydd Swyddogol’."
businessDetails.details.heading.partnership=,*,Where to find your partnership UTR,*,Ble i ddod o hyd i UTR eich partneriaeth
businessDetails.details.content.partnership=,*,"You can find your partnership UTR in the header of letters from HM Revenue & Customs (HMRC), next to headings such as 'Tax Reference', 'UTR' or 'Official Use'.",*,"Gallwch ddod o hyd i UTR eich partneriaeth ym mhennawd llythyrau gan Gyllid a Thollau EM (CThEM), wrth ymyl penawdau megis ‘Cyfeirnod Treth’, ‘UTR’ neu ‘Defnydd Swyddogol’."
businessDetails.details.heading.llp=,*,Where to find your partnership UTR,*,Ble i ddod o hyd i UTR eich partneriaeth
businessDetails.details.content.llp=,*,"You can find your partnership UTR in the header of letters from HM Revenue & Customs (HMRC), next to headings such as 'Tax Reference', 'UTR' or 'Official Use'.",*,"Gallwch ddod o hyd i UTR eich partneriaeth ym mhennawd llythyrau gan Gyllid a Thollau EM (CThEM), wrth ymyl penawdau megis ‘Cyfeirnod Treth’, ‘UTR’ neu ‘Defnydd Swyddogol’."
,*,,*,
##dynamic content finish,*,,*,
,*,,*,
businessDetails.label.postcode=,*,Registered business postcode,*,Cod post y busnes cofrestredig
businessDetails.label.postcode.hint=,*,This is the postcode of your registered business address,*,Dyma god post cyfeiriad cofrestredig eich busnes
,*,,*,
#Not subscribed,*,,*,
notSubscribed.title=,*,You can create an agent services account,*,Gallwch greu cyfrif gwasanaethau asiant
notSubscribed.p1=,*,"We've checked <strong class=""bold"">{0}</strong> and it doesn't have an agent services account.",*,"Rydym wedi gwirio <strong class = ""bold""> {0} </strong> ac nid oes ganddo gyfrif gwasanaethau asiant."
,*,,*,
#Invalid address,*,,*,
invalidAddress.title=,*,Invalid address,*,Cyfeiriad annilys
invalidAddress.p1=,*,"Sorry, the address is not in a format that our system can accept. Please change the address to fix the problems described below:",*,"Mae’n ddrwg gennym, nid yw’r cyfeiriad mewn fformat y gall ein system ei dderbyn. Newidiwch y cyfeiriad i ddatrys y problemau a ddisgrifir isod:"
invalidAddress.button.changeAddress=,*,Change address,*,Newid cyfeiriad
,*,,*,
#Has other enrolments,*,,*,
createNewAccount.title=,*,Create a new Government Gateway user ID,*,Creu Dynodydd Defnyddiwr (ID) newydd ar gyfer Porth y Llywodraeth
createNewAccount.p1=,*,You will need this user ID to sign in to your new agent services account.,*,Bydd angen y Dynodydd Defnyddiwr (ID) hwn i fewngofnodi i’ch cyfrif gwasanaethau asiant newydd.
,*,,*,
#Non agent,*,,*,
nonAgent.title=,*,You have not signed in with an agent user ID,*,Nid ydych wedi mewngofnodi gyda Dynodydd Defnyddiwr (ID) asiant
nonAgent.p1=,*,"<a href=""{0}"">Sign in with an agent Government Gateway user ID</a> to continue.",*,"<a href=""{0}"">Mewngofnodwch gyda Dynodydd Defnyddiwr (ID) asiant ar gyfer Porth y Llywodraeth</a> i fynd yn eich blaen."
nonAgent.p2=,*,"If you do not have one, <a href=""{0}"">create a new user ID</a>, selecting the 'Agent' option.",*,"Os nad oes gennych un, <a href=""{0}"">ewch ati i greu Dynodydd Defnyddiwr (ID) newydd</a>, gan ddewis yr opsiwn ‘Asiant’."
,*,,*,
#Link account,*,,*,
linkClients.title=,*,Link your clients to your agent services account,*,Cysylltu’ch cleientiaid â’ch cyfrif gwasanaethau asiant
linkClients.p1=,*,We will automatically link your current Self Assessment and VAT clients to your agent services account.,*,Byddwn yn cysylltu’ch cleientiaid Hunanasesiad a TAW presennol â’ch cyfrif gwasanaethau asiant yn awtomatig.
linkClients.p2=,*,"If you prefer, you can skip this step for now. You can do it later after creating your account, but you can save time by doing it now.",*,"Os yw’n well gennych, gallwch hepgor y cam hwn am y tro. Gallwch ei wneud yn nes ymlaen ar ôl creu eich cyfrif, ond gallwch arbed amser drwy ei wneud nawr."
linkClients.expand.button=,*,More details about linking your clients,*,Rhagor o fanylion am gysylltu’ch cleientiaid
linkClients.expand.p1=,*,You can allow your agent services account to access your current client relationships.,*,Gallwch ganiatáu i’ch cyfrif gwasanaethau asiant gael mynediad at eich perthnasoedd presennol â chleientiaid.
linkClients.expand.p2=,*,"To do this, we will check for any Self Assessment or VAT client relationships associated with the Government Gateway agent account you used to sign in.",*,"I wneud hyn, byddwn yn gwirio am unrhyw berthnasoedd cleientiaid o ran Hunanasesiad neu TAW sy’n gysylltiedig â’r cyfrif asiant Porth y Llywodraeth a ddefnyddioch i fewngofnodi."
linkClients.expand.p3=,*,You should use this service if you expect to provide any of the following services for clients:,*,Dylech ddefnyddio’r gwasanaeth hwn os ydych yn disgwyl darparu unrhyw rai o’r gwasanaethau canlynol ar gyfer cleientiaid:
linkClients.expand.bullet1=,*,report their income and expenses through software,*,adrodd am eu hincwm a’u treuliau drwy feddalwedd
linkClients.expand.bullet2=,*,report their VAT returns through software,*,adrodd am eu Ffurflenni TAW drwy feddalwedd
linkClients.expand.p4=,*,"If you choose to link your clients, anyone using this agent services account may be able to access your client relationships.",*,"Os dewiswch gysylltu’ch cleientiaid, efallai y gall unrhyw un sy’n defnyddio’r cyfrif gwasanaethau asiant hwn gael mynediad at eich perthnasoedd cleient."
linkClients.legend=,*,Do you want to link your clients now?,*,A hoffech gysylltu’ch cleientiaid nawr?
linkClients.option.yes=,*,Yes,*,Iawn
linkClients.option.no=,*,No,*,Na
linkClients.error.no-radio-selected=,*, Select yes if you want to link your clients now,*,Dewiswch ‘Iawn’ os hoffech gysylltu’ch cleientiaid nawr
,*,,*,
#Subscription complete,*,,*,
subscriptionComplete.title=,*,Agent services account created,*,Cyfrif gwasanaethau asiant wedi’i greu
subscriptionComplete.h1=,*,Agent services account created,*,Cyfrif gwasanaethau asiant wedi’i greu
subscriptionComplete.accountName=,*,You created an account for,*,Rydych wedi creu cyfrif ar gyfer
subscriptionComplete.h2=,*,What you can do next,*,Yr hyn y gallwch ei wneud nesaf
subscriptionComplete.p1=,*,"Make a note of your account reference number <strong class=""bold"">{0}</strong>. You will need this to contact HMRC if you cannot access your agent services account.",*,"Gwnewch nodyn o gyfeirnod eich cyfrif <strong class=""bold"">{0}</strong>. Bydd angen hwn arnoch i gysylltu â CThEM os na allwch gael mynediad at eich cyfrif gwasanaethau asiant."
subscriptionComplete.p2=,*,We have sent an email to {0} confirming these details.,*,Rydym wedi anfon e-bost i {0} i gadarnhau’r manylion hyn.
subscriptionComplete.p3=,*,"<a href=""{0}"">Check the guidance</a> to find out how to:",*,"<a href=""{0}"">Gwiriwch yr arweiniad</a> i gael gwybod sut i wneud y canlynol:"
subscriptionComplete.bullet-list.1=,*,sign in to your agent services account,*,mewngofnodi i’ch cyfrif gwasanaethau asiant
subscriptionComplete.bullet-list.2=,*,use new HMRC services on behalf of your clients,*,defnyddio gwasanaethau CThEM newydd ar ran eich cleientiaid
subscriptionComplete.button=,*,Go to your agent services account,*,Ewch i’ch cyfrif gwasanaethau asiant
,*,,*,
subscriptionComplete.button.continueToASAccount=,*,Go to your agent services account,*,Ewch i’ch cyfrif gwasanaethau asiant
subscriptionComplete.button.continueJourney=,*,Continue,*,Yn eich blaen
